FieldID,MachineType,Area,Circumference,MCS,Span,CoA,NControlPoints,IsFullArc,DateFolder,AD
2407777,Agility,87.84391304347827,75.53391304347828,0.396805,19.848935464585914,1.162973153435255,23,0,2024-01-05,91.0
2407921,Agility,68.48805555555556,49.44211111111112,0.347435,10.81389664551882,1.3852170551868739,180,1,2024-01-05,91.1
2407998,TrueBeam,51.36451612903226,38.80903225806451,0.508995,8.824993479045236,1.3235196329421155,31,0,2024-01-05,100.0
2407776,Agility,91.62521126760562,94.94591549295774,0.208933,21.308365214624466,0.9650253072171555,71,0,2024-01-05,92.1
2407869,TrueBeam,12.58,26.763555555555552,0.122907,7.6251270189221945,0.4700421800790462,180,1,2024-01-05,96.4
2407828,TrueBeam,90.00333333333333,84.98155555555556,0.184917,20.336574124502064,1.0590925612616593,180,1,2024-01-05,0.0
2407941,Agility,32.396638888888894,33.69555555555556,0.242033,7.420471846937705,0.9614513948427094,180,1,2024-01-05,90.0
2407957,Agility,10.53738888888889,17.025111111111112,0.221584,3.824845725182023,0.6189321655593698,180,1,2024-01-05,95.2
2407900,Agility,19.78708333333333,34.081222222222216,0.20254,9.074825134099498,0.5805860835715986,180,1,2024-01-05,88.1
2407970,TrueBeam,9.174916666666668,27.211,0.131735,6.584846954386437,0.3371767544987935,180,1,2024-01-05,97.1
2407984,Agility,70.83447222222222,81.13155555555555,0.165916,20.868228713748795,0.8730816479134026,180,1,2024-01-05,81.9
2407967,TrueBeam,9.712083333333332,28.26744444444444,0.131554,7.447188172399775,0.3435783999654098,180,1,2024-01-05,91.8
2407727,TrueBeam,15.233833333333335,26.105555555555554,0.121243,7.7843139253189495,0.5835475633113429,180,1,2024-01-05,96.7
2419106,Agility,17.333435114503814,28.42412213740458,0.17428,8.409825447758474,0.6098142637690811,131,0,2024-02-22,84.0
2418275,Agility,138.04202777777775,140.69011111111112,0.163925,29.27437203082452,0.9811779000498334,180,1,2024-02-22,85.7
2418920,Agility,3.2560666666666664,10.244000000000002,0.188176,2.5,0.3178510998307952,75,0,2024-02-22,92.5
2419019,Agility,75.82072222222223,44.01833333333333,0.380666,11.524314876882677,1.7224805321015235,180,1,2024-02-22,77.2
2418921,Agility,3.203369565217391,10.040434782608695,0.176971,2.5,0.3190468973281947,46,0,2024-02-22,87.2
2418274,Agility,186.0942777777778,124.02766666666666,0.235284,30.632126400017672,1.5004255322961098,180,1,2024-02-22,86.6
2418863,Agility,55.84444444444444,54.780888888888896,0.24079,16.180098518922197,1.0194147188394977,180,1,2024-02-22,82.5
2418910,TrueBeam,91.8073888888889,73.66366666666666,0.310229,17.26966551485043,1.2463049023112558,180,1,2024-02-22,99.0
2419028,TrueBeam,36.42136111111111,45.381,0.206335,11.616958945062919,0.8025685002778941,180,1,2024-02-22,97.3
2419045,TrueBeam,30.603388888888887,31.236000000000008,0.268521,7.345517908174719,0.9797473712667717,180,1,2024-02-22,97.8
2419100,Agility,36.181472222222226,60.32244444444445,0.137184,17.023084151774945,0.5998011611672088,180,1,2024-02-22,87.1
2419101,Agility,38.065805555555556,55.67155555555554,0.150482,18.010120446244116,0.6837568157686752,180,1,2024-02-22,87.0
2419048,TrueBeam,18.178944444444447,27.82388888888889,0.185982,7.660818778975979,0.6533574266717249,180,1,2024-02-22,92.0
2418862,Agility,44.71711111111111,37.97288888888888,0.192546,11.056881106444296,1.177606245391449,180,1,2024-02-22,90.9
2419009,Agility,29.211761363636366,32.78295454545455,0.212493,8.537510221483437,0.8910655481992443,88,0,2024-02-22,89.9
2418861,Agility,31.02236111111111,36.608777777777775,0.183568,8.971297516058492,0.8474022623596649,180,1,2024-02-22,96.7
2419047,TrueBeam,123.17013888888891,74.80411111111113,0.399271,17.36542856153836,1.646569113105786,180,1,2024-02-22,96.0
2418913,Agility,111.28377777777774,81.95922222222222,0.324427,19.123340665841145,1.3577944587620125,180,1,2024-02-22,90.7
2419046,TrueBeam,112.15097222222222,71.22622222222223,0.353191,17.22048989628095,1.5745742048808489,180,1,2024-02-22,98.2
2419123,Agility,6.9079444444444436,25.122666666666667,0.062235,4.645127018922193,0.2749685985210345,180,1,2024-02-22,79.3
2419031,TrueBeam,61.85057692307692,39.29538461538461,0.620242,9.370154929174843,1.5739908777699476,26,0,2024-02-22,97.3
2419027,Agility,53.24409482758622,38.81086206896551,0.287092,10.728484017626116,1.371886425325296,116,0,2024-02-22,93.1
2418909,TrueBeam,102.91283333333332,72.8561111111111,0.341503,17.541425512208075,1.4125490883857832,180,1,2024-02-22,98.7
2419104,Agility,18.37114503816794,26.771908396946564,0.184181,6.752776661534529,0.6862097675585666,131,0,2024-02-22,89.1
2418914,Agility,107.7973611111111,93.76499999999999,0.30259,17.944798233597986,1.1496545737867128,180,1,2024-02-22,89.0
2419124,Agility,9.14108333333333,36.43677777777777,0.119397,3.8733625634191635,0.2508751841088521,180,1,2024-02-22,88.4
2419099,Agility,33.1795,56.257555555555555,0.130544,18.72038105676658,0.5897785581393511,180,1,2024-02-22,88.3
2419144,TrueBeam,19.519444444444442,36.52411111111111,0.197935,6.408286287076162,0.5344262694049896,180,1,2024-02-22,82.3
2412224,Agility,50.99527777777777,39.59122222222222,0.391424,9.46776936105222,1.288045049267374,180,1,2024-01-24,80.1
2412121,TrueBeam,51.80183168316832,37.192277227722776,0.474257,11.130710049649563,1.3928115067005284,101,0,2024-01-24,97.6
2412233,Agility,96.59100000000001,59.24066666666666,0.355553,16.74225761813061,1.6304846895713532,180,1,2024-01-24,87.5
2412225,Agility,84.21519444444445,54.77733333333333,0.333329,13.33183517047069,1.5374095327345456,180,1,2024-01-24,78.3
2411802,Agility,67.06094444444444,81.39755555555556,0.219335,20.807256823177525,0.8238692671633601,180,1,2024-01-24,85.3
2412255,Agility,48.022612612612605,48.56792792792791,0.225172,13.198053384596044,0.9887721107615601,111,0,2024-01-24,85.2
2412019,Agility,44.28508333333333,40.547666666666665,0.395109,10.85812122977202,1.092173409074094,180,1,2024-01-24,89.8
2412234,Agility,127.61652777777778,69.97466666666666,0.398802,19.52907388870201,1.8237532789644506,180,1,2024-01-24,84.8
2411926,Agility,63.47572222222223,78.79922222222223,0.173887,19.430587899397153,0.8055374207021221,180,1,2024-01-24,85.5
2411927,Agility,70.09633333333333,77.01177777777777,0.210497,19.94219210932591,0.9102027684077184,180,1,2024-01-24,88.5
2411803,Agility,64.53238888888889,77.17455555555557,0.226104,20.533937336566034,0.8361873732131054,180,1,2024-01-24,85.6
2412200,Agility,21.273444444444443,33.65388888888889,0.158697,8.322690414048344,0.6321244036515508,180,1,2024-01-24,84.5
2412152,Agility,17.822,27.473888888888887,0.198388,6.964388340400624,0.6486886538733747,180,1,2024-01-24,91.5
2412133,Agility,44.78213888888889,60.086999999999996,0.232811,15.454619504170177,0.7452883134270123,180,1,2024-01-24,81.8
2412132,Agility,40.12325,54.23777777777779,0.209821,15.720349696685295,0.7397657434342605,180,1,2024-01-24,85.4
2412153,Agility,17.462777777777774,29.520666666666674,0.191136,7.443159308115301,0.5915441536249555,180,1,2024-01-24,95.5
2411913,TrueBeam,5.912638888888889,11.632666666666667,0.205174,3.2387210759610157,0.5082788889525666,180,1,2024-01-24,67.9
2412201,Agility,24.88683333333333,38.86977777777778,0.214041,8.700509797791097,0.6402617857918748,180,1,2024-01-24,86.0
2412267,Agility,78.45897222222222,67.63822222222223,0.339008,14.370317547305483,1.1599798108893062,180,1,2024-01-24,89.2
2411806,Agility,48.75338888888889,47.92322222222222,0.269614,12.540445022938405,1.017322847424932,180,1,2024-01-24,87.4
2411807,Agility,43.29008333333333,48.81644444444444,0.251052,12.455034738054572,0.8867930433278403,180,1,2024-01-24,84.4
2412266,Agility,85.91833333333334,64.82222222222222,0.371987,14.415317547305483,1.3254456633527598,180,1,2024-01-24,81.4
2411935,Agility,77.45427777777778,89.91422222222224,0.17578,22.23570687594556,0.8614240980292327,180,1,2024-01-24,80.0
2393335,Agility,152.2733611111111,112.22044444444444,0.205303,32.44180231334096,1.3569128322824915,180,1,2023-11-06,76.3
2393397,Agility,97.4798514851485,68.52970297029702,0.295137,18.300173357474016,1.4224467239760168,101,0,2023-11-06,86.7
2393400,Agility,42.60208333333333,40.762888888888895,0.294765,10.480743337062853,1.0451193351250865,180,1,2023-11-06,94.4
2393396,Agility,86.21267326732672,65.93881188118813,0.23391,18.318476063451023,1.3074647663150052,101,0,2023-11-06,82.0
2392987,TrueBeam,12.557087912087912,17.36725274725275,0.349642,4.265420284014441,0.7230324850356233,91,0,2023-11-06,98.3
2393334,Agility,43.22841666666667,76.57522222222222,0.114667,21.17501692822055,0.5645222490013451,180,1,2023-11-06,85.8
2393436,Agility,264.27283333333327,140.9021111111111,0.2995,30.522749411640937,1.8755775286073306,180,1,2023-11-06,85.6
2393070,Agility,17.42304347826087,24.005217391304342,0.192638,5.555881946986245,0.7258023618054048,23,0,2023-11-06,92.5
2393352,TrueBeam,65.61716666666666,117.73122222222221,0.263896,10.48101583392881,0.5573471966749121,180,1,2023-11-06,93.0
2393485,Agility,14.773166666666667,28.378,0.081903,6.542513296883515,0.5205851951041887,180,1,2023-11-06,75.1
2393112,Agility,10.53347222222222,22.188666666666666,0.20173,6.253664667565872,0.4747230818535989,180,1,2023-11-06,93.9
2393165,TrueBeam,54.772333333333336,44.586666666666666,0.39449,12.33907705256509,1.2284464712918661,180,1,2023-11-06,99.9
2393431,Agility,51.52680555555556,74.55355555555555,0.129983,20.12783839986443,0.691138137833802,180,1,2023-11-06,89.3
2392762,Agility,119.97238888888889,92.992,0.217686,25.281872657403852,1.2901366664754912,180,1,2023-11-06,68.4
2393325,Agility,35.08063063063063,41.50918918918919,0.154149,10.689358062398714,0.8451292669375281,111,0,2023-11-06,91.1
2393324,Agility,33.70463963963964,39.6727927927928,0.130266,11.281024974486309,0.8495655905969551,111,0,2023-11-06,92.3
2393332,Agility,48.017388888888895,79.67855555555555,0.124999,21.73063706747988,0.6026387972785094,180,1,2023-11-06,84.6
2393164,TrueBeam,54.848333333333336,42.86533333333333,0.495193,11.843210525854676,1.2795499082397588,180,1,2023-11-06,99.4
2393080,TrueBeam,60.74827777777778,50.873999999999995,0.438357,13.63497305681059,1.1940928131811492,180,1,2023-11-06,99.1
2393346,Agility,90.62016666666668,80.62844444444445,0.258352,14.582024221473917,1.123923043425535,180,1,2023-11-06,82.1
2393350,TrueBeam,74.16558333333333,126.28755555555557,0.190344,22.59959514797056,0.5872754683315325,180,1,2023-11-06,95.7
2393184,Agility,17.226904761904763,21.88380952380952,0.456969,5.879987256143828,0.7871986247715207,21,0,2023-11-06,98.2
2393223,Agility,24.258555555555557,31.209555555555553,0.282666,8.792712374937752,0.7772797505037632,180,1,2023-11-06,94.4
