QADate,Unit,Energy,MU,DPF,ADPass,RDPass,AD,RD,D4DD,D4DTA,D4Gamma,Area,Circumference,MCS,Span,CoA,MachineType,Mu_per_dpf,log_Area,square_Area,sqrt_Area,inv_Area,log_Circumference,square_Circumference,sqrt_Circumference,inv_Circumference,log_MCS,square_MCS,sqrt_MCS,inv_MCS,log_Span,square_Span,sqrt_Span,inv_Span,log_CoA,square_CoA,sqrt_CoA,inv_CoA,log_MU,square_MU,sqrt_MU,inv_MU,log_Mu_per_dpf,square_Mu_per_dpf,sqrt_Mu_per_dpf,inv_Mu_per_dpf
01/18/2024,NA12,6X,245.5,180,75,90,91.6,100.0,0.0,0.0,0.0,114.03725,115.42677777777776,0.151273,27.06115710577126,0.9879618247643288,Agility,1.363888888888889,4.745255988958224,13004.4943875625,10.6788225006318,0.008769064417380599,4.757262558477243,13323.34102816049,10.743685483937892,0.008663500884185832,0.14086828667228968,0.022883520528999998,0.3889382984484814,6.610521305710169,3.334386310665556,732.3062239032345,5.202033939313666,0.036953333486002306,0.6871099052151608,0.9760685671916624,0.9939626878129424,1.0121838341827716,5.5073619934827445,60270.25,15.668439615992398,0.004073319739008881,0.8603080971232184,1.860192901234568,1.1678565360903235,0.7331970184298847
01/18/2024,NA12,6X,271.7,180,75,90,83.2,99.3,0.0,0.0,0.0,165.53749999999997,138.9691111111111,0.241139,36.17148337801673,1.1911819732922264,Agility,1.5094444444444444,5.11522050928633,27402.66390624999,12.866137726606224,0.006040927245845038,4.941421763345204,19312.41384301234,11.78851606908652,0.007195843628909869,0.21602950639663066,0.058148017320999994,0.4910590595844862,4.14696856597827,3.6155418914498183,1308.3762097661406,6.0142733042335825,0.027646086888481452,0.7844411120673495,1.4189144934963625,1.0914128335750073,0.8395015899498385,5.608372289851543,73820.89,16.48332490731163,0.0036805299827731694,0.9200613917703481,2.2784225308641974,1.2285944995988076,0.6624949604376413
01/18/2024,NA12,6X,162.7,180,75,90,91.3,100.0,0.0,0.0,0.0,20.77016129032258,22.4141935483871,0.43002,5.311293755472352,0.9266521789188876,Agility,0.9038888888888889,3.080540284053305,431.3996000260145,4.557429241395041,0.04814598875165886,3.1533424003762276,502.39607242455793,4.734363056250238,0.04461458554048103,0.35768843018799856,0.1849172004,0.6557591021099135,2.3254678259898935,1.8423406880997903,28.209841356919604,2.3046244282902912,0.18827800866628167,0.6557838743956312,0.8586842606951222,0.9626277468050085,1.0791523978439106,5.098035484377089,26471.289999999997,12.755391017134675,0.00614628146191591,0.6438985779903528,0.8170151234567901,0.9507307131301107,1.1063294459784863
01/18/2024,NA12,6X,155.6,180,75,90,94.7,97.7,0.0,0.0,0.0,23.48346153846154,22.76692307692308,0.366379,5.435926467601504,1.0314727844038247,Agility,0.8644444444444445,3.197997850362636,551.4729658284025,4.845973745127138,0.04258315818470918,3.1682948273442837,518.3327863905328,4.771469697789464,0.04392336868262393,0.3121641750816073,0.134233571641,0.6052924912800423,2.7294066269992903,1.861895803894189,29.54929656117057,2.3315073380972886,0.18396124782018664,0.7087610395573954,1.0639361049657792,1.0156144861136163,0.9694865881424064,5.053694783556702,24211.359999999997,12.47397290361014,0.006426735177206072,0.6229631237028408,0.7472641975308643,0.9297550453987569,1.1568110011183792
01/18/2024,SV02,6X,291.0,230,83,95,75.8,100.0,70.6,82.2,86.5,124.1330277777778,166.61777777777775,0.231805,36.04877685070522,0.7450167049001042,TrueBeam,1.2652173913043478,4.8293773936415025,15409.008585278554,11.141500248071523,0.008055873685239679,5.121686255082448,27761.483871604927,12.908050889959249,0.006001760480397022,0.20848057336307105,0.053733558025,0.48146131724158275,4.31395218415399,3.6122353377208967,1299.5143124319404,6.004063361649776,0.02774019147449231,0.5567641286172252,0.5550498905802089,0.863143501916167,1.3422499806686945,5.676753802268282,84681.0,17.05872210923198,0.0034364261050294637,0.8176707328301716,1.6007750472589792,1.1248188259912562,0.7903773821759522
01/18/2024,SV02,6X,262.0,230,83,95,97.3,99.7,81.0,85.2,93.9,103.29333333333336,125.81766666666668,0.249438,22.518823043668736,0.8209763864640102,TrueBeam,1.1391304347826088,4.647207441779149,10669.512711111118,10.163332786706011,0.009681166809592419,4.842750359322203,15830.085245444448,11.216847447775452,0.007948009357869646,0.22269385021382546,0.062219315844,0.49943768380049175,4.008996187444626,3.1578010811180075,507.09739127206603,4.745400198473121,0.04440729223074836,0.5993728333159851,0.6740022271315038,0.9060774726611462,1.2180603467131403,5.572154032177765,68644.0,16.186414056238647,0.0038167938785618554,0.7603994075691127,1.2976181474480153,1.067300536298286,0.8778618247777874
01/18/2024,SV02,6X,308.0,230,83,95,77.9,99.5,77.5,83.2,93.6,92.49502777777778,159.91477777777774,0.184735,36.072070564764445,0.5784020030113263,TrueBeam,1.3391304347826087,4.5379082560333,8555.330163611883,9.617433533837277,0.010811391846825969,5.080874894266769,25572.73615171604,12.645741487859766,0.006253330728047526,0.16951912088648696,0.034127020225000006,0.42980809671294,5.413130088342283,3.6128638711399903,1301.1942748293454,6.006002877518828,0.027722278112156162,0.4564129447392281,0.3345488770875143,0.7605274505310944,1.7288983542507956,5.733341276897746,94864.0,17.549928774784245,0.0032467532362118402,0.8497792512385891,1.7932703213610588,1.1572080343579578,0.7467526891132517
01/18/2024,NA12,6X,311.8,180,75,90,80.7,99.4,0.0,0.0,0.0,92.39577777777778,97.30044444444444,0.165529,25.475854483686486,0.9495925563889168,Agility,1.7322222222222223,4.536846138407607,8536.979751160494,9.612272248421691,0.010823005263098786,4.588028548449557,9467.376489086419,9.864098764937648,0.010277445241203642,0.15317506120900437,0.027399849841000003,0.40685255314425645,6.041200990756962,3.2762331660822768,649.0191616739688,5.0473611406047105,0.039252852593717684,0.6676204053019343,0.9017260231492382,0.9744703979028387,1.0530821247384692,5.745564008671156,97219.24,17.6578594399208,0.003207184082080872,1.0051152788918818,3.000593827160494,1.3161391348266422,0.5772928033588691
01/18/2024,NA12,6X,308.0,180,75,90,85.2,99.7,0.0,0.0,0.0,76.46052777777777,105.84155555555552,0.120012,24.26554692094743,0.7224055558938204,Agility,1.711111111111111,4.349768487615909,5846.212308056326,8.744171074365926,0.013078643530001806,4.671346947809632,11202.434882419744,10.287932520946836,0.009448084783929899,0.1133393995353199,0.014402880144,0.3464274815888601,8.332430653345888,3.2294416858852855,588.8167673727013,4.926007198629274,0.04121069111061539,0.5437218927327049,0.5218697871862596,0.849944442827777,1.384262077692136,5.733341276897746,94864.0,17.549928774784245,0.0032467532362118402,0.9973585549629368,2.927901234567901,1.3080944580232388,0.5844152428742088
01/18/2024,SV02,6X,232.0,180,85,95,94.1,100.0,0.0,0.0,0.0,29.44348837209301,28.998837209302327,0.275046,8.170015793053578,1.0153334135290104,TrueBeam,1.288888888888889,3.415872124722379,866.9190075175763,5.4261854347315674,0.03396336580092356,3.401158621221057,840.9325594916171,5.385056843646344,0.03448414011562771,0.24298225639095108,0.075650302116,0.5244482815302192,3.6357422549600615,2.215939008519189,66.74915805874488,2.8583239482349754,0.12239876922287768,0.7007846474819165,1.0309019406284725,1.00763754075015,0.984897179368015,5.4510384535657,53824.0,15.231546211727817,0.0043103448090071345,0.828066498459316,1.6612345679012348,1.1352924243950935,0.7758614670040342
